"Panic in BeginBock or EndBlock consensus methods","warning","/osmomath/decimal.go","94",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmomath/decimal.go","253",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmomath/decimal.go","264",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmomath/decimal.go","292",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmomath/decimal.go","323",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmomath/decimal.go","345",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmomath/decimal.go","387",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmomath/decimal.go","547",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmomath/decimal.go","916",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmoutils/cache_ctx.go","26",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmoutils/partialord/internal/dag/dag.go","27",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmoutils/partialord/internal/dag/dag.go","296",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmoutils/partialord/internal/dag/dag.go","316",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmoutils/partialord/partialord.go","33",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmoutils/partialord/partialord.go","56",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmoutils/partialord/partialord.go","70",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmoutils/store_helper.go","151",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmoutils/store_helper.go","162",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmoutils/store_helper.go","165",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmoutils/sumtree/node.go","27",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmoutils/sumtree/node.go","36",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmoutils/sumtree/node.go","43",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmoutils/sumtree/node.go","47",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmoutils/sumtree/node.go","118",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmoutils/sumtree/tree.go","103",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmoutils/sumtree/tree.go","148",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmoutils/sumtree/tree.go","157",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/osmoutils/sumtree/tree.go","218",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/simulation/executor/mock_tendermint.go","202",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/concentrated-liquidity/math/math.go","29",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/concentrated-liquidity/math/math.go","52",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/concentrated-liquidity/model/pool.go","70",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/concentrated-liquidity/pool.go","93",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/concentrated-liquidity/types/keys.go","260",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/epochs/keeper/epoch.go","24",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/epochs/keeper/epoch.go","80",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/gamm/pool-models/balancer/amm.go","22",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/gamm/pool-models/balancer/amm.go","26",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/gamm/pool-models/balancer/amm.go","44",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/gamm/pool-models/balancer/amm.go","48",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/gamm/pool-models/balancer/pool.go","379",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/gamm/pool-models/balancer/pool.go","384",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/gamm/pool-models/balancer/pool.go","390",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/gamm/pool-models/stableswap/amm.go","27",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/gamm/pool-models/stableswap/amm.go","95",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/gamm/pool-models/stableswap/amm.go","116",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/gamm/pool-models/stableswap/amm.go","118",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/gamm/pool-models/stableswap/amm.go","143",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/gamm/pool-models/stableswap/amm.go","153",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/gamm/types/key.go","38",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/incentives/keeper/distribute.go","95",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/incentives/keeper/gauge.go","32",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/incentives/keeper/gauge.go","37",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/incentives/keeper/distribute.go","468",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/incentives/keeper/store.go","48",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/lockup/keeper/iterator.go","189",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/lockup/keeper/iterator.go","206",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/lockup/keeper/synthetic_lock.go","204",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/lockup/keeper/synthetic_lock.go","209",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/lockup/types/lock.go","53",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/superfluid/abci.go","14",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/superfluid/keeper/epoch.go","64",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/superfluid/keeper/epoch.go","105",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/superfluid/keeper/intermediary_account.go","27",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/superfluid/keeper/stake.go","52",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/superfluid/keeper/superfluid_asset_store.go","59",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/superfluid/keeper/twap_price.go","31",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/superfluid/keeper/twap_price.go","66",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/twap/logic.go","305",TP,
"Floating point arithmetic","warning","/simulation/executor/mock_tendermint.go","233",FP,1
"Iteration over map","warning","/osmoutils/module_account.go","57",FP,4
"Iteration over map","warning","/osmoutils/partialord/internal/dag/dag.go","43",FP,4
"Iteration over map","warning","/osmoutils/partialord/internal/dag/dag.go","89",FP,4
"Iteration over map","warning","/osmoutils/partialord/internal/dag/dag.go","248",FP,4
"Iteration over map","warning","/x/incentives/keeper/distribute.go","256",FP,4
"Iteration over map","warning","/x/protorev/keeper/epoch_hook.go","76",FP,4
"Iteration over map","warning","/x/protorev/keeper/epoch_hook.go","77",FP,4
"Using platform dependent types","recommendation","/osmomath/binary_search.go","152",TP,
"Using platform dependent types","recommendation","/osmomath/binary_search.go","200",TP,
"Using platform dependent types","recommendation","/osmoutils/partialord/internal/dag/dag.go","55",Unknown,
"Using platform dependent types","recommendation","/osmoutils/partialord/internal/dag/dag.go","55",Unknown,
"Using platform dependent types","recommendation","/osmoutils/partialord/internal/dag/dag.go","62",Unknown,
"Using platform dependent types","recommendation","/osmoutils/partialord/internal/dag/dag.go","62",Unknown,
"Using platform dependent types","recommendation","/osmoutils/partialord/internal/dag/dag.go","76",Unknown,
"Using platform dependent types","recommendation","/osmoutils/partialord/internal/dag/dag.go","76",Unknown,
"Using platform dependent types","recommendation","/osmoutils/partialord/internal/dag/dag.go","87",Unknown,
"Using platform dependent types","recommendation","/osmoutils/partialord/internal/dag/dag.go","96",Unknown,
"Using platform dependent types","recommendation","/osmoutils/partialord/internal/dag/dag.go","96",Unknown,
"Using platform dependent types","recommendation","/osmoutils/partialord/internal/dag/dag.go","246",Unknown,
"Using platform dependent types","recommendation","/osmoutils/partialord/internal/dag/dag.go","304",Unknown,
"Using platform dependent types","recommendation","/osmoutils/sumtree/node.go","240",Unknown,
"Using platform dependent types","recommendation","/osmoutils/sumtree/node.go","245",Unknown,
"Using platform dependent types","recommendation","/osmoutils/sumtree/node.go","255",Unknown,
"Using platform dependent types","recommendation","/simulation/executor/mock_tendermint.go","22",FP,1
"Using platform dependent types","recommendation","/simulation/simtypes/transitionmatrix/transition_matrix.go","19",FP,1
"Using platform dependent types","recommendation","/simulation/simtypes/transitionmatrix/transition_matrix.go","46",FP,1
"Using platform dependent types","recommendation","/x/concentrated-liquidity/types/constants.go","33",FP,8
"Using platform dependent types","recommendation","/x/concentrated-liquidity/types/constants.go","37",FP,8
"Using platform dependent types","recommendation","/x/concentrated-liquidity/types/errors.go","425",TP,
"Using platform dependent types","recommendation","/x/concentrated-liquidity/types/errors.go","552",TP,
"Using platform dependent types","recommendation","/x/concentrated-liquidity/types/errors.go","803",TP,
"Using platform dependent types","recommendation","/x/concentrated-liquidity/types/keys.go","48",TP,
"Using platform dependent types","recommendation","/x/concentrated-liquidity/types/keys.go","120",TP,
"Using platform dependent types","recommendation","/x/concentrated-liquidity/types/keys.go","203",TP,
"Using platform dependent types","recommendation","/x/concentrated-liquidity/types/keys.go","207",TP,
"Using platform dependent types","recommendation","/x/gamm/pool-models/stableswap/pool.go","427",TP,
"Using platform dependent types","recommendation","/x/gamm/types/errors.go","29",TP,
"Using platform dependent types","recommendation","/x/gamm/types/errors.go","30",TP,
"Using platform dependent types","recommendation","/x/incentives/keeper/distribute.go","161",TP,
"Using platform dependent types","recommendation","/x/incentives/keeper/distribute.go","241",TP,
"Using platform dependent types","recommendation","/x/incentives/types/constants.go","6",FP,8
"Using platform dependent types","recommendation","/x/twap/types/errors.go","29",TP,
"Using platform dependent types","recommendation","/x/twap/types/errors.go","30",TP,
"Using platform dependent types","recommendation","/x/twap/types/errors.go","59",TP,
"Sensitive package import","recommendation","/app/app.go","9",FP,1
"Sensitive package import","recommendation","/osmoutils/cache_ctx.go","6",Unknown,2
"Sensitive package import","recommendation","/osmoutils/module_account.go","6",Unknown,2
"Sensitive package import","recommendation","/osmoutils/slice_helper.go","4",Unknown,2
